,_id,Legal_Name,Cont_status,Hire_Date,Country,Location,Division,Company,Business_Title,Curr_Level,Annual_Sal,Currency,FTE,Cluster,Concate,min,mid,max,Variation,Var_Percent,Catch_up
793,EID-2661,Cynthia Webster,Regular,2014-10-24,Poland,Warsaw,People,Adams Coy,Data Analyst Junior,L2,45200,EUR,1.0,Data-Analysis,WarsawData-AnalysisL2,59500,68500,77400,-14300,-0.316,14300
794,EID-2662,Rachel Gray,Regular,2013-11-07,Spain,Barcelona,People,Adams Coy,Reward Analyst,L2,44300,EUR,1.0,Comp&Benefit,BarcelonaComp&BenefitL2,57200,65700,74300,-12900,-0.291,12900
795,EID-2663,Krista Willis,Regular,2021-08-26,Germany,Berlin,People,Adams GmbH,Operations Assistance,L2,50400,EUR,1.0,Operation-Management,BerlinOperation-ManagementL2,56600,65100,73600,-6200,-0.123,6200
796,EID-2664,Michael Howell,Regular,2018-08-12,Austria,Vienna,People,Adams GmbH,Reward Analyst,L2,42600,EUR,1.0,Comp&Benefit,ViennaComp&BenefitL2,53800,61800,69900,-11200,-0.263,11200
797,EID-2665,Edgar Martin,Regular,2019-09-18,Germany,Berlin,People,Adams GmbH,Junior People Analyst,L2,42500,EUR,1.0,People-Tech,BerlinPeople-TechL2,57500,66200,74800,-15000,-0.353,15000
798,EID-2666,Chad Lopez,Regular,2012-05-13,Austria,Vienna,People,Adams GmbH,Executive Office Specialist,L2,53000,EUR,1.0,Management,ViennaManagementL2,58900,67700,76500,-5900,-0.111,5900
799,EID-2667,Lisa Maddox,Regular,2015-03-13,Germany,Hamburg,People,Adams GmbH,Technical Specialist,L2,47000,EUR,1.0,People-Tech,HamburgPeople-TechL2,56700,65200,73700,-9700,-0.206,9700
800,EID-2668,Brandon Lee,Regular,2010-03-11,Germany,Hamburg,People,Adams GmbH,Production Specialist,L2,43800,EUR,1.0,Product-Management,HamburgProduct-ManagementL2,53600,61700,69700,-9800,-0.224,9800
801,EID-2669,Anthony Shaw PhD,Regular,2013-08-06,Austria,Vienna,People,Adams GmbH,Accounting Specialist,L2,47600,EUR,1.0,Payroll-Patner,ViennaPayroll-PatnerL2,56200,64700,73100,-8600,-0.181,8600
802,EID-2670,Patrick Adams,Regular,2021-07-09,Poland,Warsaw,People,Adams Coy,Business Operations Specialist,L2,52600,EUR,1.0,Operation-Management,WarsawOperation-ManagementL2,56600,65100,73600,-4000,-0.076,4000
803,EID-2671,Melissa Norman,Regular,2010-02-18,Spain,Barcelona,People,Adams Coy,Business Operations Specialist,L2,44800,EUR,1.0,Operation-Management,BarcelonaOperation-ManagementL2,59500,68500,77400,-14700,-0.328,14700
804,EID-2672,Ms. Maria Mckinney,Regular,2013-06-23,Poland,Warsaw,People,Adams Coy,Human Resources Assistance,L2,49500,EUR,1.0,HR-Operations,WarsawHR-OperationsL2,52000,59800,67600,-2500,-0.051,2500
805,EID-2673,Mr. Bernard Howard Jr.,Regular,2010-04-25,Spain,Barcelona,People,Adams Coy,Customer Service Partner,L2,52700,EUR,1.0,Customer-Support,BarcelonaCustomer-SupportL2,58500,67300,76100,-5800,-0.11,5800
806,EID-2674,Michael Walker,Regular,2019-07-21,Austria,Vienna,People,Adams GmbH,Junior Operations Specialist,L2,45800,EUR,1.0,Operation-Management,ViennaOperation-ManagementL2,55600,63900,72200,-9800,-0.214,9800
807,EID-2675,Ryan Gutierrez,Regular,2012-06-10,Germany,Hamburg,People,Adams GmbH,IT Support Partner,L2,42100,EUR,1.0,People-Tech,HamburgPeople-TechL2,56700,65200,73700,-14600,-0.347,14600
808,EID-2676,Robert Lewis,Regular,2012-10-24,Austria,Vienna,People,Adams GmbH,Financial Officer Specialist,L2,44500,EUR,1.0,Management,ViennaManagementL2,58900,67700,76500,-14400,-0.324,14400
809,EID-2677,Dr. Todd Hartman MD,Regular,2020-05-07,Austria,Vienna,People,Adams GmbH,Business Operations Specialist,L2,49000,EUR,1.0,Operation-Management,ViennaOperation-ManagementL2,55600,63900,72200,-6600,-0.135,6600
810,EID-2678,Sheila Prince,Regular,2014-01-13,Germany,Hamburg,People,Adams GmbH,Executive Office Specialist,L2,41500,EUR,1.0,Management,HamburgManagementL2,58700,67600,76400,-17200,-0.414,17200
811,EID-2679,Karen Richards,Regular,2013-11-26,Spain,Barcelona,People,Adams Coy,Junior Sales Specialist,L2,53400,EUR,1.0,Sales-Operations,BarcelonaSales-OperationsL2,51200,58900,66600,2200,0.041,0
812,EID-2680,Kathryn Carpenter,Regular,2010-07-17,Poland,Warsaw,People,Adams Coy,Junior Marketer,L2,54000,EUR,1.0,General-Marketing,WarsawGeneral-MarketingL2,56100,64500,72900,-2100,-0.039,2100
813,EID-2681,Susan Long,Regular,2019-11-07,Poland,Warsaw,People,Adams Coy,Logistics Management Specialist,L2,43700,EUR,1.0,Operation-Management,WarsawOperation-ManagementL2,56600,65100,73600,-12900,-0.295,12900
814,EID-2682,Neil Aguirre,Regular,2018-05-05,Germany,Berlin,People,Adams GmbH,Technical Specialist,L2,51600,EUR,1.0,People-Tech,BerlinPeople-TechL2,57500,66200,74800,-5900,-0.114,5900
815,EID-2683,Daniel Monroe,Regular,2020-12-01,Poland,Warsaw,People,Adams Coy,Technical Specialist,L2,47800,EUR,1.0,People-Tech,WarsawPeople-TechL2,53200,61200,69200,-5400,-0.113,5400
816,EID-2684,Anna Andersen,Regular,2017-06-27,Germany,Hamburg,People,Adams GmbH,Production Specialist,L2,51600,EUR,1.0,Product-Management,HamburgProduct-ManagementL2,53600,61700,69700,-2000,-0.039,2000
817,EID-1038,Salamat John,Regular,04/05/2018,Germany,Berlin,People,Adams GmbH,Executive Office Specialist,L3,66400,EUR,1.0,Management,BerlinManagementL3,72800,83800,94700,-6400,-0.096,6400
818,EID-1157,Rasaq Wazir,Regular,10/12/2017,Austria,Vienna,People,Adams GmbH,Compensation Analyst,L3,64500,EUR,1.0,Comp&Benefit,ViennaComp&BenefitL3,74700,85900,97100,-10200,-0.158,10200
819,EID-1275,William Gomez,Regular,2011-08-23,Germany,Berlin,People,Adams GmbH,Logistics Expert,L3,50600,EUR,1.0,Logistic-Operations,BerlinLogistic-OperationsL3,70300,80800,91300,-19700,-0.389,19700
820,EID-1288,Jaclyn Bowman,Regular,2004-05-01,Germany,Hamburg,People,Adams GmbH,Marketing Team Lead,L3,60300,EUR,1.0,General-Marketing,HamburgGeneral-MarketingL3,71300,82000,92700,-11000,-0.182,11000
821,EID-1297,Arthur Haney,Regular,2006-05-19,Germany,Berlin,People,Adams GmbH,Production Assistance,L3,59300,EUR,1.0,Product-Management,BerlinProduct-ManagementL3,75000,86200,97500,-15700,-0.265,15700
822,EID-1407,Cynthia Smith,Regular,2016-06-04,Poland,Warsaw,People,Adams GmbH,Junior Customer Service Specialist,L3,65900,EUR,1.0,Customer-Support,WarsawCustomer-SupportL3,73400,84400,95400,-7500,-0.114,7500
823,EID-1452,Kimberly Williams,Regular,2016-05-22,Austria,Vienna,People,Adams GmbH,Senior Financial Officer,L3,57100,EUR,1.0,Financial-Service,ViennaFinancial-ServiceL3,72700,83600,94600,-15600,-0.273,15600
824,EID-1458,Eric Brown,Fixed,2000-08-22,Austria,Vienna,People,Adams GmbH,Human Resources Expert,L3,61100,EUR,1.0,HR-Operations,ViennaHR-OperationsL3,70700,81300,91900,-9600,-0.157,9600
825,EID-1490,Joe Douglas,Regular,2017-02-07,Germany,Berlin,People,Adams GmbH,SEO Marketing Expert,L3,55900,EUR,1.0,General-Marketing,BerlinGeneral-MarketingL3,74600,85800,96900,-18700,-0.335,18700
826,EID-1495,Brian Figueroa,Fixed,2008-11-11,Poland,Warsaw,People,Adams GmbH, Senior Executive Office Manager,L3,52900,EUR,1.0,Management,WarsawManagementL3,72500,83300,94200,-19600,-0.371,19600
827,EID-1579,Kevin Jimenez,Regular,2018-10-18,Germany,Hamburg,People,Adams GmbH,Technical Expert,L3,65000,EUR,1.0,People-Tech,HamburgPeople-TechL3,73900,84900,96000,-8900,-0.137,8900
828,EID-1642,Michael Graham,Regular,2005-07-26,Austria,Vienna,People,Adams GmbH,Accounting Manager,L3,60300,EUR,1.0,Payroll-Patner,ViennaPayroll-PatnerL3,69000,79400,89700,-8700,-0.144,8700
829,EID-1684,Christine Tran,Regular,2018-08-19,Austria,Vienna,People,Adams GmbH,Operations Team Lead,L3,68400,EUR,1.0,Operation-Management,ViennaOperation-ManagementL3,65100,74800,84600,3300,0.048,0
830,EID-1768,Douglas King,Regular,2005-03-12,Germany,Berlin,People,Adams GmbH,Senior Operating Officer,L3,58500,EUR,1.0,Operation-Management,BerlinOperation-ManagementL3,69700,80200,90600,-11200,-0.191,11200
831,EID-1782,Oscar Russell,Regular,2002-03-26,Germany,Hamburg,People,Adams GmbH,Human Resources Expert,L3,59700,EUR,1.0,HR-Operations,HamburgHR-OperationsL3,68700,79100,89400,-9000,-0.151,9000
832,EID-1836,Dennis Smith,Regular,2017-03-04,Germany,Hamburg,People,Adams GmbH,Business Operations Expert,L3,65000,EUR,1.0,Operation-Management,HamburgOperation-ManagementL3,70100,80600,91200,-5100,-0.078,5100
833,EID-1851,Edward Potter,Regular,2010-06-08,Germany,Berlin,People,Adams GmbH, Senior Executive Office Manager,L3,64300,EUR,1.0,Management,BerlinManagementL3,72800,83800,94700,-8500,-0.132,8500
834,EID-1884,Courtney Farrell,Regular,2007-02-18,Germany,Berlin,People,Adams GmbH,Senior Financial Officer,L3,66200,EUR,1.0,Financial-Service,BerlinFinancial-ServiceL3,71800,82500,93300,-5600,-0.085,5600
835,EID-1948,Jessica Ewing,Regular,2020-06-21,Spain,Barcelona,People,Adams Coy,Operations Team Lead,L3,64800,EUR,1.0,Operation-Management,BarcelonaOperation-ManagementL3,71600,82300,93000,-6800,-0.105,6800
836,EID-2010,Crystal Rose,Regular,2001-12-31,Germany,Hamburg,People,Adams GmbH,Logistics Expert,L3,61800,EUR,1.0,Logistic-Operations,HamburgLogistic-OperationsL3,65200,75000,84800,-3400,-0.055,3400
837,EID-2030,Bryan Patterson,Fixed,2016-05-17,Germany,Hamburg,People,Adams GmbH,Logistics Expert,L3,53200,EUR,1.0,Logistic-Operations,HamburgLogistic-OperationsL3,65200,75000,84800,-12000,-0.226,12000
838,EID-2052,Nicole Mitchell,Fixed,2018-02-04,Germany,Berlin,People,Adams GmbH,SEO Marketing Expert,L3,69300,EUR,1.0,General-Marketing,BerlinGeneral-MarketingL3,74600,85800,96900,-5300,-0.076,5300
839,EID-2059,Pamela Webb,Regular,2010-07-09,Spain,Barcelona,People,Adams Coy,Senior Technical Lead,L3,61100,EUR,1.0,Sales-Operations,BarcelonaSales-OperationsL3,66700,76700,86700,-5600,-0.092,5600
840,EID-2096,Amanda Jones,Fixed,2004-03-04,Austria,Vienna,People,Adams GmbH, Senior Executive Office Manager,L3,54600,EUR,1.0,Management,ViennaManagementL3,66100,76100,86000,-11500,-0.211,11500
841,EID-2185,Brittany Herrera,Fixed,2018-02-02,Germany,Hamburg,People,Adams GmbH,Marketing Team Lead,L3,55200,EUR,1.0,General-Marketing,HamburgGeneral-MarketingL3,71300,82000,92700,-16100,-0.292,16100
842,EID-2207,David Pearson,Fixed,2021-01-05,Germany,Hamburg,People,Adams GmbH,Junior Customer Service Specialist,L3,60000,EUR,1.0,Customer-Support,HamburgCustomer-SupportL3,71200,81900,92600,-11200,-0.187,11200
843,EID-2980,Jose Thomas,Fixed,2013-12-26,Poland,Warsaw,People,Adams Coy,Executive Office Specialist,L3,64200,EUR,1.0,Management,WarsawManagementL3,72500,83300,94200,-8300,-0.129,8300
844,EID-2981,Danielle Knight,Fixed,2010-09-10,Germany,Hamburg,People,Adams GmbH,Compensation Analyst,L3,58400,EUR,1.0,Comp&Benefit,HamburgComp&BenefitL3,68500,78800,89000,-10100,-0.173,10100
845,EID-2982,Alec Castaneda,Fixed,2016-10-29,Poland,Warsaw,People,Adams Coy,Logistics Expert,L3,58700,EUR,1.0,Logistic-Operations,WarsawLogistic-OperationsL3,66900,77000,87000,-8200,-0.14,8200
846,EID-2983,Tammy Silva,Fixed,2020-03-19,Spain,Barcelona,People,Adams Coy,Marketing Team Lead,L3,60800,EUR,1.0,General-Marketing,BarcelonaGeneral-MarketingL3,73900,85000,96000,-13100,-0.215,13100
847,EID-2984,Charles Maynard,Fixed,2012-01-27,Austria,Vienna,People,Adams GmbH,Production Assistance,L3,63700,EUR,1.0,Product-Management,ViennaProduct-ManagementL3,66600,76500,86500,-2900,-0.046,2900
848,EID-2985,Barbara Herrera,Fixed,2017-10-28,Austria,Vienna,People,Adams GmbH,Junior Customer Service Specialist,L3,60900,EUR,1.0,Customer-Support,ViennaCustomer-SupportL3,74000,85100,96200,-13100,-0.215,13100
849,EID-2986,Alyssa Byrd,Fixed,2015-10-16,Spain,Barcelona,People,Adams Coy,Senior Financial Officer,L3,57200,EUR,1.0,Financial-Service,BarcelonaFinancial-ServiceL3,73700,84800,95900,-16500,-0.288,16500
850,EID-2987,Jason Ward,Fixed,2015-11-27,Spain,Barcelona,People,Adams Coy,Human Resources Expert,L3,63900,EUR,1.0,HR-Operations,BarcelonaHR-OperationsL3,72500,83300,94200,-8600,-0.135,8600
851,EID-2988,Philip Bates,Fixed,2014-04-04,Spain,Barcelona,People,Adams Coy,SEO Marketing Expert,L3,56700,EUR,1.0,General-Marketing,BarcelonaGeneral-MarketingL3,73900,85000,96000,-17200,-0.303,17200
852,EID-2989,Jonathan Martinez,Fixed,2013-03-12,Germany,Hamburg,People,Adams GmbH, Senior Executive Office Manager,L3,64800,EUR,1.0,Management,HamburgManagementL3,69500,79900,90300,-4700,-0.073,4700
853,EID-2990,Justin Bishop,Fixed,2019-12-04,Germany,Berlin,People,Adams GmbH,Technical Expert,L3,58000,EUR,1.0,People-Tech,BerlinPeople-TechL3,68400,78600,88900,-10400,-0.179,10400
854,EID-2991,Jessica John,Fixed,2014-10-23,Austria,Vienna,People,Adams GmbH,Accounting Manager,L3,62200,EUR,1.0,Payroll-Patner,ViennaPayroll-PatnerL3,69000,79400,89700,-6800,-0.109,6800
855,EID-2992,Brian Torres,Fixed,2018-10-03,Germany,Hamburg,People,Adams GmbH,Operations Team Lead,L3,56600,EUR,1.0,Operation-Management,HamburgOperation-ManagementL3,70100,80600,91200,-13500,-0.239,13500
856,EID-2993,Ashley Nguyen,Fixed,2019-11-19,Spain,Barcelona,People,Adams Coy,Senior Operating Officer,L3,62400,EUR,1.0,Operation-Management,BarcelonaOperation-ManagementL3,71600,82300,93000,-9200,-0.147,9200
857,EID-2994,Candace Clark,Fixed,2014-06-29,Austria,Vienna,People,Adams GmbH,Human Resources Expert,L3,60400,EUR,1.0,HR-Operations,ViennaHR-OperationsL3,70700,81300,91900,-10300,-0.171,10300
858,EID-2995,Aaron Manning,Fixed,2021-05-14,Germany,Berlin,People,Adams GmbH,Business Operations Expert,L3,57800,EUR,1.0,Operation-Management,BerlinOperation-ManagementL3,69700,80200,90600,-11900,-0.206,11900
859,EID-2996,Mrs. Caroline Lamb,Fixed,2013-06-08,Austria,Vienna,People,Adams GmbH, Senior Executive Office Manager,L3,62100,EUR,1.0,Management,ViennaManagementL3,66100,76100,86000,-4000,-0.064,4000
860,EID-2997,Alexander Hardin,Fixed,2015-12-07,Poland,Warsaw,People,Adams Coy,Senior Financial Officer,L3,59100,EUR,1.0,Financial-Service,WarsawFinancial-ServiceL3,74100,85300,96400,-15000,-0.254,15000
861,EID-2998,Brenda Marsh,Fixed,2014-02-03,Germany,Berlin,People,Adams GmbH,Operations Team Lead,L3,59900,EUR,1.0,Operation-Management,BerlinOperation-ManagementL3,69700,80200,90600,-9800,-0.164,9800
862,EID-2999,Robert Terrell,Fixed,2019-03-05,Spain,Barcelona,People,Adams Coy,Logistics Expert,L3,62000,EUR,1.0,Logistic-Operations,BarcelonaLogistic-OperationsL3,74900,86200,97400,-12900,-0.208,12900
863,EID-3000,Christian Mitchell,Fixed,2018-03-15,Austria,Vienna,People,Adams GmbH,Logistics Expert,L3,63600,EUR,1.0,Logistic-Operations,ViennaLogistic-OperationsL3,68600,78900,89200,-5000,-0.079,5000
864,EID-3001,Kimberly Brown,Fixed,2014-10-12,Germany,Berlin,People,Adams GmbH,SEO Marketing Expert,L3,62400,EUR,1.0,General-Marketing,BerlinGeneral-MarketingL3,74600,85800,96900,-12200,-0.196,12200
865,EID-3002,Russell Davis,Fixed,2013-12-22,Poland,Warsaw,People,Adams Coy,Senior Technical Lead,L3,61900,EUR,1.0,Sales-Operations,WarsawSales-OperationsL3,67300,77500,87600,-5400,-0.087,5400
866,EID-3003,Nicole Clark,Fixed,2021-11-01,Germany,Berlin,People,Adams GmbH, Senior Executive Office Manager,L3,58300,EUR,1.0,Management,BerlinManagementL3,72800,83800,94700,-14500,-0.249,14500
867,EID-3004,James Smith,Fixed,2014-10-22,Spain,Barcelona,People,Adams Coy,Marketing Team Lead,L3,58300,EUR,1.0,General-Marketing,BarcelonaGeneral-MarketingL3,73900,85000,96000,-15600,-0.268,15600
868,EID-3005,Heather Conway,Fixed,2020-02-17,Germany,Berlin,People,Adams GmbH,Junior Customer Service Specialist,L3,58100,EUR,1.0,Customer-Support,BerlinCustomer-SupportL3,68500,78800,89000,-10400,-0.179,10400
869,EID-3006,Ralph Castillo,Fixed,2012-10-18,Germany,Berlin,People,Adams GmbH,Executive Office Specialist,L3,56600,EUR,1.0,Management,BerlinManagementL3,72800,83800,94700,-16200,-0.286,16200
870,EID-3007,Scott Hill,Fixed,2017-06-05,Spain,Barcelona,People,Adams Coy,Compensation Analyst,L3,61400,EUR,1.0,Comp&Benefit,BarcelonaComp&BenefitL3,72300,83100,94000,-10900,-0.178,10900
871,EID-3008,Christopher Lopez,Fixed,2018-10-13,Spain,Barcelona,People,Adams Coy,Logistics Expert,L3,60600,EUR,1.0,Logistic-Operations,BarcelonaLogistic-OperationsL3,74900,86200,97400,-14300,-0.236,14300
872,EID-3009,Jacob Mason DDS,Fixed,2011-06-06,Austria,Vienna,People,Adams GmbH,Marketing Team Lead,L3,61000,EUR,1.0,General-Marketing,ViennaGeneral-MarketingL3,65100,74800,84600,-4100,-0.067,4100
873,EID-3010,Christina Lewis,Fixed,2021-08-06,Poland,Warsaw,People,Adams Coy,Production Assistance,L3,63400,EUR,1.0,Product-Management,WarsawProduct-ManagementL3,66500,76500,86500,-3100,-0.049,3100
874,EID-3011,Jonathan Ryan,Fixed,2017-11-10,Poland,Warsaw,People,Adams Coy,Junior Customer Service Specialist,L3,63100,EUR,1.0,Customer-Support,WarsawCustomer-SupportL3,73400,84400,95400,-10300,-0.163,10300
875,EID-3012,Amanda Thomas,Fixed,2020-10-29,Austria,Vienna,People,Adams GmbH,Senior Financial Officer,L3,64400,EUR,1.0,Financial-Service,ViennaFinancial-ServiceL3,72700,83600,94600,-8300,-0.129,8300
876,EID-3013,Joshua Stanley,Regular,2011-11-02,Germany,Hamburg,People,Adams GmbH,Human Resources Expert,L3,61000,EUR,1.0,HR-Operations,HamburgHR-OperationsL3,68700,79100,89400,-7700,-0.126,7700
877,EID-3014,Desiree Flores,Regular,2017-07-26,Germany,Hamburg,People,Adams GmbH,SEO Marketing Expert,L3,56000,EUR,1.0,General-Marketing,HamburgGeneral-MarketingL3,71300,82000,92700,-15300,-0.273,15300
878,EID-3015,Shane Hernandez,Regular,2010-12-16,Austria,Vienna,People,Adams GmbH, Senior Executive Office Manager,L3,63300,EUR,1.0,Management,ViennaManagementL3,66100,76100,86000,-2800,-0.044,2800
879,EID-3016,Michael Dennis,Regular,2019-06-24,Germany,Berlin,People,Adams GmbH,Technical Expert,L3,63000,EUR,1.0,People-Tech,BerlinPeople-TechL3,68400,78600,88900,-5400,-0.086,5400
880,EID-3017,Daniel Hernandez,Regular,2010-05-10,Poland,Warsaw,People,Adams Coy,Executive Office Specialist,L3,60800,EUR,1.0,Management,WarsawManagementL3,72500,83300,94200,-11700,-0.192,11700
881,EID-3018,Christopher Gallagher,Regular,2016-02-20,Spain,Barcelona,People,Adams Coy,Compensation Analyst,L3,63800,EUR,1.0,Comp&Benefit,BarcelonaComp&BenefitL3,72300,83100,94000,-8500,-0.133,8500
882,EID-3019,Benjamin Larsen,Regular,2011-10-08,Spain,Barcelona,People,Adams Coy,Logistics Expert,L3,58200,EUR,1.0,Logistic-Operations,BarcelonaLogistic-OperationsL3,74900,86200,97400,-16700,-0.287,16700
883,EID-3020,Kim Douglas,Regular,2020-07-16,Germany,Hamburg,People,Adams GmbH,Marketing Team Lead,L3,55000,EUR,1.0,General-Marketing,HamburgGeneral-MarketingL3,71300,82000,92700,-16300,-0.296,16300
884,EID-3021,Diane Gonzalez,Regular,2021-06-10,Germany,Hamburg,People,Adams GmbH,Production Assistance,L3,60300,EUR,1.0,Product-Management,HamburgProduct-ManagementL3,73900,85000,96100,-13600,-0.226,13600
885,EID-3022,Kevin Allen,Regular,2013-06-25,Spain,Barcelona,People,Adams Coy,Junior Customer Service Specialist,L3,57300,EUR,1.0,Customer-Support,BarcelonaCustomer-SupportL3,69300,79700,90100,-12000,-0.209,12000
886,EID-1021,Carlos West,Regular,04/03/2020,Germany,Berlin,Productions,Adams GmbH,Junior Product Analyst,L1,46400,EUR,1.0,Productions,BerlinProductionsL1,35000,40300,45500,11400,0.246,0
887,EID-1266,Timothy Smith,Fixed,2006-06-26,Germany,Hamburg,Productions,Adams GmbH,Business Operations Analyst,L1,39500,EUR,1.0,Productions,HamburgProductionsL1,40900,47100,53200,-1400,-0.035,1400
888,EID-1313,Kenneth Brown,Regular,2009-07-25,Austria,Vienna,Productions,Adams GmbH,Sales Asistance,L1,48400,EUR,1.0,Productions,ViennaProductionsL1,42900,49400,55800,5500,0.114,0
889,EID-1334,Crystal Lopez,Fixed,2019-04-17,Spain,Barcelona,Productions,Adams Coy,Production Assistance,L1,43400,EUR,1.0,Productions,BarcelonaProductionsL1,42300,48600,54900,1100,0.025,0
890,EID-1473,Samuel Howard,Regular,2017-11-06,Poland,Warsaw,Productions,Adams GmbH,Accounting Specialist,L1,32600,EUR,1.0,Productions,WarsawProductionsL1,36600,42100,47600,-4000,-0.123,4000
891,EID-1480,William Stewart,Fixed,2010-06-13,Austria,Vienna,Productions,Adams GmbH,Business Operations Analyst,L1,45600,EUR,1.0,Productions,ViennaProductionsL1,42900,49400,55800,2700,0.059,0
892,EID-1552,Tristan Sanders,Regular,2007-11-30,Austria,Vienna,Productions,Adams GmbH,Operating Officer Assistance,L1,32500,EUR,1.0,Productions,ViennaProductionsL1,42900,49400,55800,-10400,-0.32,10400
893,EID-1554,Sharon Mccullough,Regular,2004-10-04,Austria,Vienna,Productions,Adams GmbH,Marketing Specialist,L1,45700,EUR,1.0,Productions,ViennaProductionsL1,42900,49400,55800,2800,0.061,0
894,EID-1600,Melanie Sutton,Regular,2012-05-02,Austria,Vienna,Productions,Adams GmbH,Marketing Officer Assistance,L1,36200,EUR,1.0,Productions,ViennaProductionsL1,42900,49400,55800,-6700,-0.185,6700
895,EID-1602,Sharon Jones,Fixed,2011-09-04,Germany,Berlin,Productions,Adams GmbH,Marketing Officer Assistance,L1,48600,EUR,1.0,Productions,BerlinProductionsL1,35000,40300,45500,13600,0.28,0
896,EID-1620,Kelly Cook,Fixed,2019-09-08,Poland,Warsaw,Productions,Adams GmbH,Marketing Officer Assistance,L1,34000,EUR,1.0,Productions,WarsawProductionsL1,36600,42100,47600,-2600,-0.076,2600
897,EID-1679,April Parks,Regular,2001-05-27,Germany,Hamburg,Productions,Adams GmbH,IT Specialist,L1,39200,EUR,1.0,Productions,HamburgProductionsL1,40900,47100,53200,-1700,-0.043,1700
898,EID-1683,Andrew Le,Fixed,2016-11-30,Germany,Berlin,Productions,Adams GmbH,Operations Assistance,L1,42500,EUR,1.0,Productions,BerlinProductionsL1,35000,40300,45500,7500,0.176,0
