_id,Emp_ID,Legal_Name,Manager_name,Cont_status,Hire_Date,Gender,Country,Location,Company,Division,Business_Title,ELT,PBP,Curr_Level,Cluster,Annual_Sal,Currency,FTE,RoleID,email,Role,Nationality
EID-1786,LL-1786,Clinton Smith,Mrs. Jennifer Stephens,Fixed,2000-03-21,Male,Germany,Hamburg,Adams GmbH,Productions,Human Resources Assistance,Imran Garba,Barry Ben,L2,Hamburg311MKL2,40800,EUR,1,203PR,Clinton.Smith@s22.com,User,Europe
EID-1787,LL-1787,Jason Little,Douglas Jones,Regular,2020-10-22,Male,Austria,Vienna,Adams GmbH,Marketing,Customer Service Manager,Salamat Jude,Barry Bauer,L6,Vienna311MKL6,104300,EUR,1,311MK,Jason.Little@s22.com,User,Asia
EID-1788,LL-1788,Bryan West,John Cobb,Regular,2002-07-18,Female,Poland,Warsaw,Adams GmbH,Productions,Assitance  Executive Officer,Imran Garba,Barry Ben,L5,Warsaw311MKL5,73600,EUR,1,203PR,Bryan.West@s22.com,User,Europe
EID-1789,LL-1789,Emily Burton,Mrs. Jennifer Stephens,Regular,2014-10-21,Male,Germany,Hamburg,Adams GmbH,Productions,Production Assistance,Imran Garba,Barry Ben,L1,Hamburg311MKL1,31200,EUR,1,203PR,Emily.Burton@s22.com,User,North America
EID-1790,LL-1790,Ebony Summers,Douglas Jones,Fixed,2015-01-29,Female,Germany,Berlin,Adams GmbH,Operations,Chief Operating Officer,Bauer Saunderland,Shay Wood,L6,Berlin133LGL6,120600,EUR,1,175OP,Ebony.Summers@s22.com,User,Asia
EID-1791,LL-1791,Jacob Morgan,Mrs. Jennifer Stephens,Fixed,2021-09-18,Female,Austria,Vienna,Adams GmbH,Marketing,IT Support Senior Manager,Salamat Jude,Barry Bauer,L4,Vienna311MKL4,77500,EUR,1,311MK,Jacob.Morgan@s22.com,User,North America
EID-1792,LL-1792,Amy Reyes,Douglas Jones,Regular,2005-05-11,Male,Germany,Hamburg,Adams GmbH,Marketing,Marketing Team Lead,Salamat Jude,Barry Bauer,L3,Hamburg311MKL3,56500,EUR,1,311MK,Amy.Reyes@s22.com,User,North America
EID-1793,LL-1793,Alexandra Dunn,Mrs. Jennifer Stephens,Regular,2001-11-26,Male,Germany,Berlin,Adams GmbH,Productions,Junior Marketer,Imran Garba,Barry Ben,L2,Berlin311MKL2,57000,EUR,1,203PR,Alexandra.Dunn@s22.com,User,Europe
EID-1794,LL-1794,Christopher Sanchez,Douglas Jones,Regular,2013-12-28,Male,Austria,Vienna,Adams GmbH,Technology,Director of Marketing,Yusuf Ibraheem,Sarah Clark,L6,Vienna175OPL6,131400,EUR,1,200TC,Christopher.Sanchez@s22.com,User,Asia
EID-1795,LL-1795,Mikayla Carpenter,Mrs. Jennifer Stephens,Regular,2015-07-03,Male,Austria,Vienna,Adams GmbH,People,Director of Customer Service ,Sola Ameobi,Bauer White,L7,Vienna200TCL7,121400,EUR,1,177HR,Mikayla.Carpenter@s22.com,User,Asia
EID-1796,LL-1796,Anthony Moore,Alexander Church,Regular,2005-04-11,Female,Spain,Barcelona,Adams Coy,Productions, Senior Executive Office Manager,Imran Garba,Barry Ben,L3,Barcelona311MKL3,68800,EUR,1,203PR,Anthony.Moore@s22.com,User,North America
EID-1797,LL-1797,Alexander Church,Douglas Jones,Fixed,2017-10-28,Female,Germany,Hamburg,Adams GmbH,Logistics,Production Manager,Funmi Iyanda,Dude Sahin,L6,Hamburg177HRL6,99900,EUR,1,133LG,Alexander.Church@s22.com,User,Asia
EID-1798,LL-1798,Jonathan Butler,Douglas Jones,Regular,2008-05-03,Female,Spain,Barcelona,Adams Coy,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L5,Barcelona311MKL5,80800,EUR,1,203PR,Jonathan.Butler@s22.com,User,Asia
EID-1799,LL-1799,Elizabeth Green,Douglas Jones,Regular,2003-06-13,Female,Austria,Vienna,Adams GmbH,Productions,Production Manager,Imran Garba,Barry Ben,L4,Vienna311MKL4,64800,EUR,1,203PR,Elizabeth.Green@s22.com,User,South America
EID-1800,LL-1800,Melissa Nelson,Alexander Church,Regular,2015-06-19,Male,Germany,Berlin,Adams GmbH,People,Chief Operating Officer,Sola Ameobi,Bauer White,L6,Berlin200TCL6,108500,EUR,1,177HR,Melissa.Nelson@s22.com,User,North America
EID-1801,LL-1801,Jeffrey Ellis,John Cobb,Regular,2015-03-20,Female,Austria,Vienna,Adams GmbH,People,Senior Financial Officer,Sola Ameobi,Bauer White,L5,Vienna200TCL5,79700,EUR,1,177HR,Jeffrey.Ellis@s22.com,User,North America
EID-1802,LL-1802,Dr. Angela Roberts,Alexander Church,Fixed,2021-06-16,Male,Austria,Vienna,Adams GmbH,Marketing,Head of Production,Salamat Jude,Barry Bauer,L7,Vienna311MKL7,106400,EUR,1,311MK,Dr..Angela.Roberts@s22.com,User,Asia
EID-1803,LL-1803,Misty Harris,Mrs. Jennifer Stephens,Fixed,2004-06-09,Male,Poland,Warsaw,Adams GmbH,Operations,Customer Service Manager,Bauer Saunderland,Shay Wood,L4,Warsaw133LGL4,73000,EUR,1,175OP,Misty.Harris@s22.com,User,Asia
EID-1804,LL-1804,Vanessa Church,Karen Shannon,Regular,2013-08-14,Male,Germany,Hamburg,Adams GmbH,Logistics,Senior Logistics Manager,Funmi Iyanda,Dude Sahin,L5,Hamburg177HRL5,72800,EUR,1,133LG,Vanessa.Church@s22.com,User,Asia
EID-1805,LL-1805,Lisa Williams,Alexander Church,Fixed,2000-12-18,Female,Germany,Hamburg,Adams GmbH,Operations,Senior Operating Officer,Bauer Saunderland,Shay Wood,L3,Hamburg133LGL3,68100,EUR,1,175OP,Lisa.Williams@s22.com,User,Europe
EID-1806,LL-1806,Thomas Black,Alexander Church,Fixed,2010-07-28,Female,Spain,Barcelona,Adams Coy,Marketing,Human Resources Manager,Salamat Jude,Barry Bauer,L1,Barcelona311MKL1,43500,EUR,1,311MK,Thomas.Black@s22.com,User,Asia
EID-1807,LL-1807,Samuel Dickerson,Mrs. Jennifer Stephens,Fixed,2017-10-12,Male,Austria,Vienna,Adams GmbH,Technology,Chief Financial Officer,Yusuf Ibraheem,Sarah Clark,L7,Vienna175OPL7,103300,EUR,1,200TC,Samuel.Dickerson@s22.com,User,Europe
EID-1808,LL-1808,Christopher Wolfe,John Cobb,Fixed,2017-03-21,Female,Germany,Berlin,Adams GmbH,Technology,Accounting Manager,Yusuf Ibraheem,Sarah Clark,L4,Berlin175OPL4,74100,EUR,1,200TC,Christopher.Wolfe@s22.com,User,Europe
EID-1809,LL-1809,Connie Thomas,Douglas Jones,Fixed,2007-10-11,Male,Germany,Hamburg,Adams GmbH,Technology,Operations Assistance,Yusuf Ibraheem,Sarah Clark,L1,Hamburg175OPL1,46500,EUR,1,200TC,Connie.Thomas@s22.com,User,Asia
EID-1810,LL-1810,Susan Solomon,Karen Shannon,Fixed,2011-07-25,Male,Poland,Warsaw,Adams GmbH,Logistics,Marketing Specialist,Funmi Iyanda,Dude Sahin,L1,Warsaw177HRL1,39000,EUR,1,133LG,Susan.Solomon@s22.com,User,Europe
EID-1811,LL-1811,Louis Galvan,Alexander Church,Regular,2003-03-21,Female,Spain,Barcelona,Adams Coy,Operations,Asistance Manager  of Marketing,Bauer Saunderland,Shay Wood,L4,Barcelona133LGL4,77400,EUR,1,175OP,Louis.Galvan@s22.com,User,Asia
EID-1812,LL-1812,Rhonda Barnes MD,John Cobb,Regular,2018-08-01,Female,Germany,Berlin,Adams GmbH,Technology,Sales Manager,Yusuf Ibraheem,Sarah Clark,L6,Berlin175OPL6,99800,EUR,1,200TC,Rhonda.Barnes.MD@s22.com,User,Asia
EID-1813,LL-1813,Samantha Wang,Mrs. Jennifer Stephens,Regular,2019-03-10,Female,Austria,Vienna,Adams GmbH,Technology,Senior Accounting Manager,Yusuf Ibraheem,Sarah Clark,L5,Vienna175OPL5,80000,EUR,1,200TC,Samantha.Wang@s22.com,User,Europe
EID-1814,LL-1814,Nancy Hobbs,Alexander Church,Fixed,2004-01-07,Female,Germany,Hamburg,Adams GmbH,Operations,Senior Logistics Manager,Bauer Saunderland,Shay Wood,L5,Hamburg133LGL5,88200,EUR,1,175OP,Nancy.Hobbs@s22.com,User,Asia
EID-1815,LL-1815,Amanda Walker,Christopher Carter,Fixed,2010-07-19,Female,Poland,Warsaw,Adams GmbH,Logistics,Sales Asistance,Funmi Iyanda,Dude Sahin,L1,Warsaw177HRL1,33500,EUR,1,133LG,Amanda.Walker@s22.com,User,Europe
EID-1816,LL-1816,Kevin Garcia,John Cobb,Fixed,2019-12-05,Female,Poland,Warsaw,Adams GmbH,Productions,Technical Specialist,Imran Garba,Barry Ben,L2,Warsaw311MKL2,45900,EUR,1,203PR,Kevin.Garcia@s22.com,User,Asia
EID-1817,LL-1817,Dustin French,Mrs. Jennifer Stephens,Fixed,2010-09-30,Male,Germany,Hamburg,Adams GmbH,Technology,SEO Marketing Assistance,Yusuf Ibraheem,Sarah Clark,L1,Hamburg175OPL1,42200,EUR,1,200TC,Dustin.French@s22.com,User,Asia
EID-1818,LL-1818,John Morse,Karen Shannon,Fixed,2011-01-01,Female,Poland,Warsaw,Adams GmbH,Logistics,Director of Customer Service ,Funmi Iyanda,Dude Sahin,L7,Warsaw177HRL7,121000,EUR,1,133LG,John.Morse@s22.com,User,North America
EID-1819,LL-1819,Mark Faulkner,Mrs. Jennifer Stephens,Fixed,2014-10-05,Female,Germany,Hamburg,Adams GmbH,Operations,Senior Financial Officer,Bauer Saunderland,Shay Wood,L3,Hamburg133LGL3,69400,EUR,1,175OP,Mark.Faulkner@s22.com,User,Asia
EID-1820,LL-1820,Carolyn Montoya,Douglas Jones,Fixed,2006-02-14,Male,Poland,Warsaw,Adams GmbH,Technology,Chief Technology Officer,Yusuf Ibraheem,Sarah Clark,L7,Warsaw175OPL7,111900,EUR,1,200TC,Carolyn.Montoya@s22.com,User,Africa
EID-1821,LL-1821,Troy Clarke,Alexander Church,Fixed,2007-04-15,Female,Poland,Warsaw,Adams GmbH,Operations,Senior  Marketing Officer,Bauer Saunderland,Shay Wood,L5,Warsaw133LGL5,77500,EUR,1,175OP,Troy.Clarke@s22.com,User,Africa
EID-1822,LL-1822,Jerry Webb,Mrs. Jennifer Stephens,Fixed,2018-03-07,Female,Poland,Warsaw,Adams GmbH,Logistics,Sales Manager,Funmi Iyanda,Dude Sahin,L6,Warsaw177HRL6,120000,EUR,1,133LG,Jerry.Webb@s22.com,User,Oceania
EID-1823,LL-1823,Bryan Murray,Karen Shannon,Regular,2000-01-25,Male,Austria,Vienna,Adams GmbH,Logistics,Chief Executive Officer,Funmi Iyanda,Dude Sahin,L6,Vienna177HRL6,128400,EUR,1,133LG,Bryan.Murray@s22.com,User,South America
EID-1824,LL-1824,Ruth Rivera,John Cobb,Regular,2007-03-03,Female,Germany,Berlin,Adams GmbH,Marketing,Senior Operating Officer,Salamat Jude,Barry Bauer,L5,Berlin311MKL5,88800,EUR,1,311MK,Ruth.Rivera@s22.com,User,Europe
EID-1825,LL-1825,Douglas Wood,Alexander Church,Fixed,2009-06-22,Male,Spain,Barcelona,Adams Coy,Technology,Assitance  Executive Officer,Yusuf Ibraheem,Sarah Clark,L5,Barcelona175OPL5,87300,EUR,1,200TC,Douglas.Wood@s22.com,User,North America
EID-1826,LL-1826,James Mckinney,Douglas Jones,Regular,2018-10-29,Female,Germany,Hamburg,Adams GmbH,Technology,IT Support Senior Manager,Yusuf Ibraheem,Sarah Clark,L4,Hamburg175OPL4,73900,EUR,1,200TC,James.Mckinney@s22.com,User,Europe
EID-1827,LL-1827,Joseph Caldwell,Douglas Jones,Fixed,2004-05-19,Male,Germany,Berlin,Adams GmbH,Operations,Business Operations Expert,Bauer Saunderland,Shay Wood,L3,Berlin133LGL3,69800,EUR,1,175OP,Joseph.Caldwell@s22.com,User,Asia
EID-1828,LL-1828,Michael Hood,John Cobb,Fixed,2010-11-08,Female,Austria,Vienna,Adams GmbH,Productions,Logistics Manager,Imran Garba,Barry Ben,L4,Vienna311MKL4,76100,EUR,1,203PR,Michael.Hood@s22.com,User,Oceania
EID-1829,LL-1829,Robert Browning,Mrs. Jennifer Stephens,Regular,2020-09-26,Male,Austria,Vienna,Adams GmbH,Technology,Chief Operating Officer,Yusuf Ibraheem,Sarah Clark,L7,Vienna175OPL7,98100,EUR,1,200TC,Robert.Browning@s22.com,User,Europe
EID-1830,LL-1830,Richard Adkins,Alexander Church,Regular,2019-10-16,Male,Poland,Warsaw,Adams GmbH,Productions,Head  of IT,Imran Garba,Barry Ben,L7,Warsaw311MKL7,144600,EUR,1,203PR,Richard.Adkins@s22.com,User,Asia
EID-1831,LL-1831,Jenna Miller,Douglas Jones,Regular,2006-03-13,Female,Germany,Hamburg,Adams GmbH,Productions,Production Assistance,Imran Garba,Barry Ben,L3,Hamburg311MKL3,67700,EUR,1,203PR,Jenna.Miller@s22.com,User,Africa
EID-1832,LL-1832,Mr. Michael Meyer,Alexander Church,Fixed,2012-06-19,Male,Germany,Berlin,Adams GmbH,Marketing,Sales Team Lead,Salamat Jude,Barry Bauer,L3,Berlin311MKL3,58900,EUR,1,311MK,Mr..Michael.Meyer@s22.com,User,North America
EID-1833,LL-1833,Gerald Gibbs,Douglas Jones,Fixed,2010-05-21,Female,Poland,Warsaw,Adams GmbH,Productions,Director of Customer Service ,Imran Garba,Barry Ben,L7,Warsaw311MKL7,101700,EUR,1,203PR,Gerald.Gibbs@s22.com,User,Europe
EID-1834,LL-1834,Angela Torres,Mrs. Jennifer Stephens,Fixed,2011-07-02,Male,Spain,Barcelona,Adams Coy,Technology,IT Specialist,Yusuf Ibraheem,Sarah Clark,L1,Barcelona175OPL1,35600,EUR,1,200TC,Angela.Torres@s22.com,User,Asia
EID-1835,LL-1835,Justin Hernandez,John Cobb,Regular,2020-03-24,Male,Poland,Warsaw,Adams GmbH,Productions,Sales Asistance,Imran Garba,Barry Ben,L1,Warsaw311MKL1,42200,EUR,1,203PR,Justin.Hernandez@s22.com,User,North America
EID-1836,LL-1836,Dennis Smith,Douglas Jones,Regular,2017-03-04,Male,Germany,Hamburg,Adams GmbH,People,Business Operations Expert,Sola Ameobi,Bauer White,L3,Hamburg200TCL3,65000,EUR,1,177HR,Dennis.Smith@s22.com,User,Asia
EID-1837,LL-1837,Philip Scott,John Cobb,Fixed,2014-09-19,Male,Germany,Hamburg,Adams GmbH,Operations,Director of Marketing,Bauer Saunderland,Shay Wood,L7,Hamburg133LGL7,100200,EUR,1,175OP,Philip.Scott@s22.com,User,Asia
EID-1838,LL-1838,Tammy Owens,John Cobb,Fixed,2011-03-08,Male,Germany,Hamburg,Adams GmbH,Marketing,Chief Technology Officer,Salamat Jude,Barry Bauer,L7,Hamburg311MKL7,141600,EUR,1,311MK,Tammy.Owens@s22.com,User,Europe
EID-1839,LL-1839,Mary Stevens,Mrs. Jennifer Stephens,Fixed,2007-11-01,Female,Austria,Vienna,Adams GmbH,Productions,Accounting Manager Leader,Imran Garba,Barry Ben,L6,Vienna311MKL6,135800,EUR,1,203PR,Mary.Stevens@s22.com,User,Asia
EID-1840,LL-1840,Tammie Thomas MD,John Cobb,Regular,2003-04-01,Male,Poland,Warsaw,Adams GmbH,People,Director of Technology,Sola Ameobi,Bauer White,L6,Warsaw200TCL6,114700,EUR,1,177HR,Tammie.Thomas.MD@s22.com,User,Asia
EID-1841,LL-1841,Richard Jones,John Cobb,Fixed,2001-07-31,Female,Germany,Hamburg,Adams GmbH,Operations,IT Support Manager,Bauer Saunderland,Shay Wood,L4,Hamburg133LGL4,61200,EUR,1,175OP,Richard.Jones@s22.com,User,North America
EID-1842,LL-1842,Alyssa Rodriguez,John Cobb,Fixed,2014-03-16,Female,Spain,Barcelona,Adams Coy,Operations,Senior Operating Officer,Bauer Saunderland,Shay Wood,L5,Barcelona133LGL5,78500,EUR,1,175OP,Alyssa.Rodriguez@s22.com,User,Europe
EID-1843,LL-1843,Robert Thomas,John Cobb,Regular,2010-03-12,Female,Poland,Warsaw,Adams GmbH,People,Senior SEO Marketing Expert,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,88600,EUR,1,177HR,Robert.Thomas@s22.com,User,Asia
EID-1844,LL-1844,Elizabeth Lopez,Jose Boyle,Regular,2018-01-28,Male,Spain,Barcelona,Adams Coy,Logistics,Junior Marketing Specialist,Funmi Iyanda,Dude Sahin,L2,Barcelona177HRL2,56100,EUR,1,133LG,Elizabeth.Lopez@s22.com,User,Asia
EID-1845,LL-1845,Richard Clements,Alexander Church,Fixed,2006-09-02,Male,Germany,Berlin,Adams GmbH,People,Chief Operating Officer,Sola Ameobi,Bauer White,L7,Berlin200TCL7,117900,EUR,1,177HR,Richard.Clements@s22.com,User,Asia
EID-1846,LL-1846,Dr. Michelle Garrett,Alexander Church,Fixed,2007-04-18,Male,Austria,Vienna,Adams GmbH,Productions,Production Assistance,Imran Garba,Barry Ben,L1,Vienna311MKL1,41300,EUR,1,203PR,Dr..Michelle.Garrett@s22.com,User,Asia
EID-1847,LL-1847,Angel Wood,Mrs. Jennifer Stephens,Regular,2019-04-21,Female,Poland,Warsaw,Adams GmbH,Marketing,Logistics Management Specialist,Salamat Jude,Barry Bauer,L2,Warsaw311MKL2,49600,EUR,1,311MK,Angel.Wood@s22.com,User,North America
EID-1848,LL-1848,David Garcia,Douglas Jones,Regular,2010-01-12,Female,Poland,Warsaw,Adams GmbH,Productions,Senior Technical Lead,Imran Garba,Barry Ben,L3,Warsaw311MKL3,50400,EUR,1,203PR,David.Garcia@s22.com,User,Europe
EID-1849,LL-1849,Angela Clark,Mrs. Jennifer Stephens,Regular,2004-06-07,Female,Germany,Berlin,Adams GmbH,Marketing,Financial Officer Specialist,Salamat Jude,Barry Bauer,L2,Berlin311MKL2,54100,EUR,1,311MK,Angela.Clark@s22.com,User,Europe
EID-1850,LL-1850,Christine Mathews,Mrs. Jennifer Stephens,Regular,2018-09-16,Male,Spain,Barcelona,Adams Coy,Marketing,Senior Logistics Manager,Salamat Jude,Barry Bauer,L5,Barcelona311MKL5,81500,EUR,1,311MK,Christine.Mathews@s22.com,User,Europe
EID-1851,LL-1851,Edward Potter,Mrs. Jennifer Stephens,Regular,2010-06-08,Male,Germany,Berlin,Adams GmbH,People, Senior Executive Office Manager,Sola Ameobi,Bauer White,L3,Berlin200TCL3,64300,EUR,1,177HR,Edward.Potter@s22.com,User,North America
EID-1852,LL-1852,Nicholas Dillon,Mrs. Jennifer Stephens,Regular,2001-12-04,Male,Spain,Barcelona,Adams Coy,Technology,Senior Technical Lead,Yusuf Ibraheem,Sarah Clark,L3,Barcelona175OPL3,51900,EUR,1,200TC,Nicholas.Dillon@s22.com,User,North America
EID-1853,LL-1853,Meghan Gomez,John Cobb,Regular,2008-09-25,Male,Germany,Hamburg,Adams GmbH,People,Senior SEO Marketing Expert,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,86600,EUR,1,177HR,Meghan.Gomez@s22.com,User,Asia
EID-1854,LL-1854,Danielle Castillo,Jose Boyle,Regular,2005-01-18,Male,Germany,Hamburg,Adams GmbH,Logistics,Accounting Manager,Funmi Iyanda,Dude Sahin,L4,Hamburg177HRL4,65800,EUR,1,133LG,Danielle.Castillo@s22.com,User,Asia
EID-1855,LL-1855,Hannah Sanders,Douglas Jones,Regular,2008-09-17,Female,Austria,Vienna,Adams GmbH,People,Asistance Manager  of Marketing,Sola Ameobi,Bauer White,L4,Vienna200TCL4,64000,EUR,1,177HR,Hannah.Sanders@s22.com,User,Asia
EID-1856,LL-1856,Christina Baker,Douglas Jones,Regular,2000-05-26,Female,Germany,Hamburg,Adams GmbH,Marketing,Head  of IT,Salamat Jude,Barry Bauer,L7,Hamburg311MKL7,108500,EUR,1,311MK,Christina.Baker@s22.com,User,Europe
EID-1857,LL-1857,Bob Rogers,Alexander Church,Fixed,2007-08-29,Female,Austria,Vienna,Adams GmbH,Logistics,Technical Specialist,Funmi Iyanda,Dude Sahin,L2,Vienna177HRL2,57200,EUR,1,133LG,Bob.Rogers@s22.com,User,Africa
EID-1858,LL-1858,Jim Butler,Alexander Church,Fixed,2012-07-17,Female,Poland,Warsaw,Adams GmbH,Marketing,Chief Technology Officer,Salamat Jude,Barry Bauer,L7,Warsaw311MKL7,126100,EUR,1,311MK,Jim.Butler@s22.com,User,Europe
EID-1859,LL-1859,Mark Hill,Christopher Carter,Regular,2005-01-23,Female,Germany,Berlin,Adams GmbH,Logistics,Manager of Operations,Funmi Iyanda,Dude Sahin,L4,Berlin177HRL4,75900,EUR,1,133LG,Mark.Hill@s22.com,User,South America
EID-1860,LL-1860,John Carrillo,Mrs. Jennifer Stephens,Regular,2019-12-04,Male,Austria,Vienna,Adams GmbH,Marketing,Chief Operating Officer,Salamat Jude,Barry Bauer,L6,Vienna311MKL6,139900,EUR,1,311MK,John.Carrillo@s22.com,User,Europe
EID-1861,LL-1861,Jordan Ray,Mrs. Jennifer Stephens,Fixed,2010-07-22,Female,Poland,Warsaw,Adams GmbH,Operations,Sales Manager,Bauer Saunderland,Shay Wood,L4,Warsaw133LGL4,74200,EUR,1,175OP,Jordan.Ray@s22.com,User,Asia
EID-1862,LL-1862,Brent Norris,Mrs. Jennifer Stephens,Regular,2002-04-03,Female,Spain,Barcelona,Adams Coy,People,Technical Specialist,Sola Ameobi,Bauer White,L2,Barcelona200TCL2,47400,EUR,1,177HR,Brent.Norris@s22.com,User,Asia
EID-1863,LL-1863,Raymond Mays,Douglas Jones,Fixed,2009-09-19,Male,Germany,Hamburg,Adams GmbH,Marketing,Human Resources Manager,Salamat Jude,Barry Bauer,L1,Hamburg311MKL1,36200,EUR,1,311MK,Raymond.Mays@s22.com,User,North America
EID-1864,LL-1864,Jason Hernandez,John Cobb,Fixed,2000-04-03,Male,Spain,Barcelona,Adams Coy,People,Senior Customer Service Manager,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,85500,EUR,1,177HR,Jason.Hernandez@s22.com,User,North America
EID-1865,LL-1865,Gary Harper,Douglas Jones,Fixed,2020-04-01,Male,Poland,Warsaw,Adams GmbH,Technology,Asistance Manager  of Marketing,Yusuf Ibraheem,Sarah Clark,L4,Warsaw175OPL4,71500,EUR,1,200TC,Gary.Harper@s22.com,User,North America
EID-1866,LL-1866,Melanie Salinas,Douglas Jones,Regular,2010-02-03,Male,Austria,Vienna,Adams GmbH,Marketing,Assitance  Executive Officer,Salamat Jude,Barry Bauer,L5,Vienna311MKL5,75300,EUR,1,311MK,Melanie.Salinas@s22.com,User,Europe
EID-1867,LL-1867,Theresa Rogers,Douglas Jones,Regular,2021-04-21,Female,Spain,Barcelona,Adams Coy,Technology,Sales Manager,Yusuf Ibraheem,Sarah Clark,L4,Barcelona175OPL4,78900,EUR,1,200TC,Theresa.Rogers@s22.com,User,Asia
EID-1868,LL-1868,Timothy Robertson,Karen Shannon,Regular,2000-03-03,Female,Poland,Warsaw,Adams GmbH,Logistics,Executive Office Specialist,Funmi Iyanda,Dude Sahin,L2,Warsaw177HRL2,54000,EUR,1,133LG,Timothy.Robertson@s22.com,User,North America
EID-1869,LL-1869,Jesus Decker,John Cobb,Regular,2008-07-09,Female,Spain,Barcelona,Adams Coy,People,Technical Specialist,Sola Ameobi,Bauer White,L2,Barcelona200TCL2,43500,EUR,1,177HR,Jesus.Decker@s22.com,User,Europe
EID-1870,LL-1870,Jeffery Kirby,Christopher Carter,Regular,2006-09-16,Male,Austria,Vienna,Adams GmbH,Logistics,Human Resources Manager,Funmi Iyanda,Dude Sahin,L1,Vienna177HRL1,47800,EUR,1,133LG,Jeffery.Kirby@s22.com,User,Asia
EID-1871,LL-1871,Justin Gomez,John Cobb,Fixed,2010-10-01,Female,Germany,Berlin,Adams GmbH,People,Marketing Officer Assistance,Sola Ameobi,Bauer White,L1,Berlin200TCL1,30400,EUR,1,177HR,Justin.Gomez@s22.com,User,North America
EID-1872,LL-1872,Allen Anderson PhD,Christopher Carter,Fixed,2007-06-28,Female,Austria,Vienna,Adams GmbH,Logistics,Senior Operating Officer,Funmi Iyanda,Dude Sahin,L5,Vienna177HRL5,72800,EUR,1,133LG,Allen.Anderson.PhD@s22.com,User,Asia
EID-1873,LL-1873,Tammy Becker,John Cobb,Regular,2021-07-07,Male,Austria,Vienna,Adams GmbH,Logistics,Head of HR,Funmi Iyanda,Dude Sahin,L7,Vienna177HRL7,99800,EUR,1,133LG,Tammy.Becker@s22.com,User,Europe
EID-1874,LL-1874,April Johnson,Douglas Jones,Regular,2013-12-26,Female,Spain,Barcelona,Adams Coy,People,Customer Service Manager,Sola Ameobi,Bauer White,L6,Barcelona200TCL6,114100,EUR,1,177HR,April.Johnson@s22.com,User,Asia
EID-1875,LL-1875,Lauren Smith,Douglas Jones,Regular,2004-08-04,Female,Spain,Barcelona,Adams Coy,Productions,Executive Office Specialist,Imran Garba,Barry Ben,L2,Barcelona311MKL2,46300,EUR,1,203PR,Lauren.Smith@s22.com,User,Europe
EID-1876,LL-1876,Craig Moyer,Mrs. Jennifer Stephens,Regular,2008-07-29,Male,Germany,Berlin,Adams GmbH,Productions,Human Resources Expert,Imran Garba,Barry Ben,L3,Berlin311MKL3,67500,EUR,1,203PR,Craig.Moyer@s22.com,User,Europe
EID-1877,LL-1877,Adam Shepherd,Douglas Jones,Fixed,2018-04-14,Male,Spain,Barcelona,Adams Coy,Productions,Manager of Operations,Imran Garba,Barry Ben,L4,Barcelona311MKL4,76700,EUR,1,203PR,Adam.Shepherd@s22.com,User,North America
EID-1878,LL-1878,Ashley Gonzalez,Alexander Church,Fixed,2003-08-08,Male,Spain,Barcelona,Adams Coy,Logistics,Logistics Specialist,Funmi Iyanda,Dude Sahin,L1,Barcelona177HRL1,48100,EUR,1,133LG,Ashley.Gonzalez@s22.com,User,Asia
EID-1879,LL-1879,Corey Olson,Mrs. Jennifer Stephens,Fixed,2010-10-16,Female,Austria,Vienna,Adams GmbH,Productions,Customer Service Partner,Imran Garba,Barry Ben,L2,Vienna311MKL2,48600,EUR,1,203PR,Corey.Olson@s22.com,User,Europe
EID-1880,LL-1880,Jessica Tran,Douglas Jones,Regular,2021-11-29,Male,Poland,Warsaw,Adams GmbH,Productions,Senior Customer Service Manager,Imran Garba,Barry Ben,L5,Warsaw311MKL5,72200,EUR,1,203PR,Jessica.Tran@s22.com,User,Europe
EID-1881,LL-1881,Miss Christina Edwards,Mrs. Jennifer Stephens,Regular,2005-01-11,Female,Germany,Hamburg,Adams GmbH,Technology,Senior Human Resources Manager,Yusuf Ibraheem,Sarah Clark,L5,Hamburg175OPL5,71300,EUR,1,200TC,Miss.Christina.Edwards@s22.com,User,North America
EID-1882,LL-1882,Heather Smith,Alexander Church,Regular,2007-12-27,Male,Poland,Warsaw,Adams GmbH,People,Customer Service Manager,Sola Ameobi,Bauer White,L6,Warsaw200TCL6,108700,EUR,1,177HR,Heather.Smith@s22.com,User,Asia
